iter,LR0.9_E0.0_Time,LR0.9_E0.0_Rewards,LR0.9_E0.0_Steps,LR0.9_E0.0_Convergence,LR0.9_E0.5_Time,LR0.9_E0.5_Rewards,LR0.9_E0.5_Steps,LR0.9_E0.5_Convergence,LR0.9_E0.7_Time,LR0.9_E0.7_Rewards,LR0.9_E0.7_Steps,LR0.9_E0.7_Convergence,LR0.9_E0.9_Time,LR0.9_E0.9_Rewards,LR0.9_E0.9_Steps,LR0.9_E0.9_Convergence
951,0.14744944,-12.74,114.74,10.4743390585,0.138289432,-112.78,164.28,7.9152044108,0.137227104,-1.04,99,6.6325562258,0.135446747,11.72,90.28,7.5914365619
952,0.147727792,17.82,84.18,10.7486489925,0.1384273,-149.26,176.52,7.5996326074,0.137337504,15.06,84.92,6.6735323131,0.135587762,4.86,95.12,7.5568748794
953,0.14785522,-140.26,175.6,11.1952795852,0.138535576,-0.04,98,7.7524737708,0.137478001,-152.4,181.68,6.836864265,0.135689491,18.9,83.1,7.5669721312
954,0.148068886,-25.02,116.92,10.8917710165,0.13866879,-137.62,174.98,7.8559282719,0.137578083,-66.88,148.68,6.9860597339,0.135875229,3.46,96.52,7.7199501182
955,0.148202974,-3.62,103.6,10.9135069501,0.138802749,-0.12,98.08,8.1612326781,0.13775279,-23.48,119.42,6.947420755,0.136027516,-55.4,133.16,7.7586490243
956,0.148349519,53.56,48.44,11.0233028591,0.138926703,11.66,90.34,7.8007243372,0.137880391,-3.28,103.26,6.6883681185,0.136198201,20,82,7.0956917886
957,0.148458922,51.8,50.2,11.0291926941,0.139059389,-28.18,116.04,8.6614848826,0.138000917,37.12,64.88,6.7224409138,0.136316437,-39.28,129.16,7.5901452706
958,0.148570122,33.72,68.28,10.4940846665,0.13917238,-2.3,102.28,9.1048010666,0.138122936,21.06,80.94,6.5821198689,0.136536679,29.38,72.62,7.2891637544
959,0.148679932,52.36,49.64,9.8441843496,0.139282422,-160.76,186,9.3798218785,0.138264452,-47.16,128.96,6.6687029903,0.136702652,-1.38,99.34,7.3080379003
960,0.148806768,11.24,84.7,9.3296892964,0.139395985,35.2,66.8,9.5669115282,0.138388423,19.3,82.7,7.1145060421,0.136808746,-19.1,113.02,7.2805684623
961,0.148924057,31.2,70.8,8.8413353898,0.139516691,51.74,50.26,9.6707752748,0.138508595,51.38,50.62,6.8142023133,0.136935281,-21.62,115.54,7.2906597641
962,0.149058861,-143.84,175.14,8.7766568874,0.139600381,35.24,66.76,9.0743055585,0.138595715,35.48,66.52,7.2126042957,0.137036885,-158.78,186.04,7.4477242039
963,0.149185495,33.24,68.76,8.269562923,0.139706439,-41.72,131.6,9.4743000568,0.138716047,-162.78,188.02,7.5452591194,0.137172104,-147.5,178.8,7.3750056625
964,0.149289875,37.22,64.78,8.7149725543,0.139871839,35.94,66.06,9.4547504736,0.138956355,-59.76,143.58,7.7129467462,0.137339089,33.4,68.6,7.1516590021
965,0.149386728,-168.84,192.06,8.8769344541,0.139999205,38.78,63.22,9.4113000278,0.13910192,-20.3,120.28,7.8574174761,0.137502429,35.9,66.1,7.287708515
966,0.149503035,-59.8,147.66,9.2265029954,0.140106609,51.28,50.72,9.3813370559,0.139247451,-26.52,126.5,7.915665694,0.137721675,13,86.98,7.4696124585
967,0.14963612,-134.08,177.5,9.0684270199,0.140191857,-81.76,153.46,8.6680751652,0.139419341,-22.6,120.56,7.6916386904,0.13792062,-124.34,175.84,7.0369991321
968,0.149778177,-119.36,172.88,8.9129541839,0.140359669,-165.64,184.82,8.9575747586,0.139541596,-161.48,184.7,8.1117646536,0.138060046,37.42,64.58,7.2483064393
969,0.149920215,-42.56,126.38,9.2483712168,0.140482748,23.7,78.3,9.0872503541,0.13966197,4.96,93,8.127871002,0.138174509,-94.6,166.3,7.522159791
970,0.150035744,-187.32,194.38,9.5554186955,0.140646189,-199,200,9.4503818755,0.139792376,-57.04,138.84,7.9629397291,0.138325417,36.6,65.4,7.5338347591
971,0.150212549,-132.18,177.62,9.7728506691,0.140784672,-182.44,195.56,9.7009925226,0.139947195,-169.74,188.92,8.0578890897,0.138421006,7.02,94.98,7.5841218969
972,0.150409124,-121.78,175.3,9.5781238599,0.14093516,-199,200,9.8425566363,0.140238493,3.18,98.82,8.243445483,0.138550149,38.22,63.78,7.6350721778
973,0.150519469,-34.7,124.58,9.6164151643,0.141152558,-190.06,197.12,9.3771825106,0.140380997,-31.5,121.38,7.9647103493,0.138655151,52.28,49.72,7.7662445734
974,0.150640557,-11.46,105.38,9.4116677221,0.141271641,-21.36,117.3,9.790500284,0.140507667,-38.62,132.54,7.64808809,0.138743353,50.96,51.04,7.7067161958
975,0.150760059,-178.14,193.28,8.9017596764,0.141419378,-170.62,189.8,9.5920275583,0.14066009,-44.3,132.16,7.503809562,0.138846343,33.28,68.72,7.377706763
976,0.150904432,-152.54,179.8,8.7684528101,0.14154228,-9.6,105.54,9.8952356576,0.140798664,-178.86,189.96,7.6710482154,0.13899196,-34.22,128.14,7.9103619248
977,0.15102801,-22.78,118.72,8.3790479116,0.141660138,-157.26,182.5,10.3222607023,0.14095379,-36.46,126.34,7.6060430582,0.139178297,-16.48,110.4,8.1379933988
978,0.15115479,18.34,83.66,9.0901293911,0.141775713,-61.22,143.02,9.7732229164,0.141097636,-0.92,100.9,7.3152406059,0.139374496,-59.48,145.32,7.7350486215
979,0.151271707,36.54,65.46,8.8472319513,0.141957044,-2.74,104.74,9.3903736999,0.141213817,-55.28,135.06,7.189204912,0.139523082,-187.5,196.58,7.5156305206
980,0.151383444,22.06,79.94,9.1360443358,0.142080651,-24.64,118.56,9.3088292705,0.141385273,-67.66,143.4,7.2796664255,0.139687577,-199,200,7.6510763583
981,0.15151135,52.7,49.3,8.6593955108,0.142267511,-148.36,181.68,8.9638060473,0.141545628,52.04,49.96,7.2921050386,0.139855869,-73.76,149.5,7.9421867001
982,0.151627025,40.92,61.08,8.903162456,0.14241432,-5.04,105.02,8.8316532587,0.141673237,-8.18,104.12,7.1316449234,0.139977024,-187.9,196.98,7.8580423312
983,0.151741012,39.74,62.26,8.8219304923,0.142522154,-8.56,108.54,8.6422007583,0.141767698,52.98,49.02,7.4780279098,0.140077266,-1.8,101.78,7.6775853571
984,0.151854235,23.62,78.38,8.8088129015,0.142631177,-57.92,143.76,8.5216235229,0.14188553,36.98,65.02,7.9000498601,0.140187992,-22.5,116.42,7.4686111031
985,0.151943984,22.22,79.78,9.3455875219,0.14276745,-9.78,109.76,8.618713963,0.141985427,-4.5,102.46,7.9881855434,0.14039026,24.44,77.56,7.5966356114
986,0.152061704,-3.46,101.42,9.3482191998,0.142874968,-93.92,161.58,8.9815668947,0.142103464,-41.12,128.98,8.5065089251,0.140508675,-17.58,115.54,7.2731788187
987,0.152173913,-143.92,177.24,9.0732194955,0.142995484,-31.72,121.6,8.6766313185,0.142205157,52.06,49.94,9.2553589881,0.140655935,20.1,81.9,7.8152081081
988,0.152302382,-10.52,110.5,8.7168312928,0.143198216,-135.14,178.56,8.6962435601,0.142337662,20.38,81.62,9.5342297693,0.140783412,30.04,71.96,8.2780995093
989,0.152442401,-35.76,131.7,8.5797675354,0.14331387,-196.32,199.34,9.3851351768,0.142474255,24.7,77.3,10.4154851506,0.140933806,13.56,88.44,8.148116046
990,0.152566182,-124.36,175.86,8.1672448901,0.143484286,-22.78,116.7,8.9823155457,0.142624498,0.14,101.86,10.3019738464,0.141046839,-14.06,114.04,8.2160511809
991,0.152749708,-38.4,128.28,8.3522365332,0.143676429,-184.22,195.32,9.2306983747,0.142723943,17.94,84.06,10.3754412343,0.141182271,38.88,63.12,8.3726262518
992,0.152892129,-61.74,145.56,8.6541865878,0.14384,-91.56,153.16,9.2036945533,0.142845717,25.1,76.9,10.4030534278,0.141295052,-12.48,110.44,8.3264698274
993,0.153040164,0.22,99.76,8.9361366649,0.143952129,-118.42,171.94,9.0794039395,0.142961658,-1.74,103.74,10.1993931143,0.141415532,-40.86,130.74,8.5366794409
994,0.153150179,-21.2,115.12,8.7843070983,0.144152215,51.86,50.14,8.5485536862,0.143169077,-52.48,134.28,10.2198724865,0.141506859,-123.96,171.42,9.2614664501
995,0.15329727,-40.24,138.2,8.4433637698,0.144239262,30.16,71.84,8.6255132157,0.143327885,0.68,101.32,10.122355267,0.141633003,39.9,62.1,9.0500651212
996,0.153410675,5.48,96.52,8.2342651899,0.144345177,-102.2,159.76,8.8736111623,0.14347947,18.7,83.3,9.4045581401,0.141744058,51.6,50.4,8.578601539
997,0.153527689,-152.44,181.72,8.3305085133,0.144492414,-191.92,196.96,9.4799660666,0.143577632,21.86,80.14,8.9005558118,0.141875841,-111,166.54,8.2784756022
998,0.153659119,-55.84,141.68,8.6976861776,0.144617606,37.04,64.96,9.8731565292,0.143699414,-96.88,162.52,8.5569828228,0.142052549,-84.14,159.88,8.0134215125
999,0.15387726,-44.84,134.72,9.0143691243,0.144705228,51.16,50.84,10.1061190879,0.143918146,-168.26,191.48,7.9989433481,0.142165601,-194.14,199.18,8.1750817515
1000,0.154014502,-61.58,147.42,9.2546031352,0.144863571,33.66,68.34,10.9332007002,0.144086663,52.6,49.4,8.077504629,0.142288107,1.8,100.2,8.4999481608
1001,0.154161468,1.82,100.18,9.5611681637,0.144974668,19.96,82.04,10.6794804375,0.144206539,28.26,73.74,7.9133629841,0.142395395,2.4,97.58,8.078292844
1002,0.154286026,36.54,65.46,8.7220178097,0.145086505,-110.42,163.94,11.231792388,0.144335402,52.48,49.52,7.5436745083,0.142496127,-4.34,104.32,8.351540884
1003,0.154399785,11.92,90.08,8.5779437853,0.145208644,34.92,67.08,11.6888925704,0.14448571,39.08,62.92,7.1948669766,0.142616984,35.02,66.98,8.1836229028
1004,0.154509846,35.24,66.76,8.5134884117,0.145306166,-155.82,187.12,12.0173161566,0.144577702,19.36,82.64,6.9020417896,0.142742421,14.58,87.42,7.8653472106
1005,0.15461733,34.4,67.6,8.2842739989,0.145465554,-15.58,117.58,11.8683925805,0.144699363,1.64,100.36,7.1094861863,0.142849222,22.22,77.76,7.9446031728
1006,0.154733666,16.66,85.34,8.2034511786,0.145600237,2.46,95.5,11.0073960462,0.144812727,1.66,100.34,7.0894425748,0.142974749,14.78,87.22,8.2959497688
1007,0.154832873,51.8,50.2,8.4120133938,0.145741843,-4.14,102.1,10.3180535207,0.14495881,21.42,80.58,7.008894359,0.143111439,16.28,85.72,8.0990939521
1008,0.154933665,-53.4,141.26,8.3800688441,0.145861454,-10.04,110.02,10.0884564742,0.145086432,25.86,76.14,7.1055236236,0.143256822,-34.62,126.52,8.0878866527
1009,0.155075239,21.1,78.88,8.1094009776,0.146023759,-4.96,102.92,9.1031775725,0.145187741,-72.7,146.42,6.9991786392,0.143409887,-87.18,152.82,8.0915533158
1010,0.155183638,52.44,49.56,8.1187397885,0.146150224,18.36,81.62,8.2256299583,0.145308167,17.02,84.98,6.9864529939,0.143562534,32.86,69.14,8.254845104
1011,0.155272537,33.64,68.36,7.6310451072,0.146315921,18.62,83.38,8.181776275,0.14543315,13.3,88.7,7.0793818383,0.143677768,-70.96,150.74,8.2199954981
1012,0.155369286,-38.76,132.68,7.9497651307,0.14641064,14,88,7.8624121034,0.145546003,-102.18,159.74,7.6362660106,0.143829243,-80.2,153.92,8.0047424106
1013,0.155490199,-3.7,101.66,7.7275665781,0.14652545,-73.02,150.78,7.6818375106,0.145727317,-70.02,151.82,7.4373612097,0.143991443,52.68,49.32,8.4161037846
1014,0.155610713,-21.28,113.18,7.5791018562,0.146644655,-80,141.6,7.4519007565,0.145899492,34.96,67.04,7.5904142482,0.144105883,-7.28,103.22,8.330900378
1015,0.155808854,36.58,65.42,7.8708626931,0.146756687,50.52,51.48,7.3475173603,0.146044745,33.18,68.82,7.4282812743,0.144242031,5.06,96.94,9.0226761793
1016,0.155990535,-29.9,125.84,7.9299950695,0.146874686,-76.56,148.26,8.0918639162,0.146292826,-2.66,102.64,7.9469764277,0.14435835,-31.06,116.9,8.8194410315
1017,0.156147911,1.02,98.96,8.1531661733,0.147015702,-164.8,186,8.5138036456,0.146418859,-120,165.44,8.0358718547,0.144517044,-5.1,105.08,8.495477434
1018,0.156263165,-82.78,154.48,8.1054197984,0.147134428,3.44,96.54,8.5916808738,0.146555309,-62.06,145.88,8.1593883148,0.144651051,-2.48,100.44,8.3749282671
1019,0.156435883,-47.78,137.66,8.6366118567,0.14726304,-69.02,146.78,8.672437127,0.146697134,-135.28,174.66,8.0419603211,0.14476379,-70.48,152.28,8.5105974136
1020,0.15657338,8.78,91.2,8.3710482458,0.14740358,-61.78,143.58,8.7032949408,0.146963814,-39.1,124.94,7.872056889,0.144911494,-22.68,116.6,8.0392223496
1021,0.156754175,-33.7,127.62,8.9042052635,0.147527205,-180.4,193.52,8.6374952516,0.147062489,3.52,98.48,7.9805022727,0.145065344,20.02,81.98,8.0755046535
1022,0.156878123,-107.58,163.12,8.871983784,0.147697049,16.32,85.68,9.1052381048,0.147169585,-45.72,139.64,7.971205371,0.14524981,-17.96,117.94,7.8528538654
1023,0.157105719,35.84,66.16,9.2213215332,0.147819536,-103.46,156.98,9.0021574313,0.147302743,-4.86,104.84,8.1516844462,0.14538803,-15.84,107.74,7.4621424827
1024,0.157241479,-12.3,106.22,9.5072932236,0.147918405,19.48,80.5,8.9666005125,0.14744241,6.86,95.14,8.321424939,0.145637612,-129.86,177.32,7.7416918642
1025,0.157350097,-84.04,159.78,9.3834518063,0.148043774,5.86,92.1,8.8935022371,0.147550096,23.08,78.92,8.5473361488,0.145814599,-50.32,132.12,7.2091665187
1026,0.157507409,-163.4,188.64,9.2501199584,0.148147623,-65.24,147.04,8.3291117134,0.147651326,5.1,96.9,8.2819433272,0.145969249,17,85,7.1878985525
1027,0.157688883,-164,187.22,8.9209821777,0.148275841,35.16,66.84,8.1296874704,0.148013262,-17.32,113.26,8.089289632,0.146072619,-13.26,107.18,7.5123634983
1028,0.157901816,10.58,89.4,8.356047829,0.148416436,33,69,7.8522713015,0.148162573,-108.4,170,7.9388391071,0.146207635,37.16,64.84,7.684920123
1029,0.158050938,-28.78,118.66,8.2563056537,0.1485386,-29.14,123.06,7.7875331608,0.148401071,-179.18,194.32,8.6925214077,0.146307229,36.3,65.7,7.3791622431
1030,0.15817328,22.6,79.4,8.3528663434,0.148626103,26.54,75.46,8.2470678812,0.148689347,-152,185.32,9.2311601474,0.146422308,37.24,64.76,7.2182612549
1031,0.158270347,19.12,82.88,7.8799559735,0.148736774,-4.12,104.1,8.5571282492,0.148836072,-93.7,157.32,9.9425215881,0.146529263,17,85,7.0488762875
1032,0.158377634,18.24,81.74,8.0811434064,0.148860607,50.96,51.04,8.0909775218,0.149001946,-130.3,177.76,9.9089194375,0.146644731,-14.84,110.78,7.0498063545
1033,0.158527334,-77.08,150.8,8.0643095378,0.148986529,12.8,85.16,8.1249675759,0.149165704,-102.72,162.3,10.270896451,0.146758127,35.3,66.7,6.7452473094
1034,0.15867207,-20.48,112.38,7.8808647921,0.149074984,18.86,83.14,8.3685379663,0.149332779,-33.04,126.96,9.9003151836,0.146855761,-31.32,129.28,6.9575206639
1035,0.158800382,5.38,94.6,7.8647009828,0.149208109,3.68,98.32,8.6700916249,0.149496634,-59.4,145.24,10.0637537741,0.146970002,34.54,67.46,6.9916682522
1036,0.158918279,-54.46,138.28,7.9967342605,0.149389393,-23.98,115.88,8.807543437,0.149626394,-164.58,185.78,10.5339145941,0.147120032,4.16,97.84,7.4256193055
1037,0.159072031,52.72,49.28,7.7532346589,0.149516325,20.04,79.94,8.5192154947,0.149851246,-21.82,113.72,10.8057398368,0.147244805,-37.44,127.32,7.2833591782
1038,0.159161615,35.06,66.94,7.918583077,0.149635457,-105.1,156.6,8.7877228184,0.149982701,-8.9,108.88,11.2228516145,0.147357369,52.52,49.48,7.066612201
1039,0.159325835,-36.64,126.52,7.4815823281,0.149931846,15.12,86.88,8.9598187636,0.150084521,52.52,49.48,10.8629279889,0.147490917,-4.64,102.6,6.9374802607
1040,0.159437793,35.46,66.54,7.2411563363,0.150037508,36.68,65.32,8.5402577864,0.150176408,14.4,87.6,10.6726808993,0.147623173,-45.86,139.78,7.173730466
1041,0.159544601,-144.7,180.04,7.2779072428,0.150160867,-174.8,191.96,8.4016386542,0.150316443,-72.54,156.36,10.7339226181,0.147731356,-10.08,112.08,7.6832522739
1042,0.159682163,52.7,49.3,7.0506771896,0.150307156,-133.88,173.26,8.707967181,0.150451101,32.44,69.56,11.2140931612,0.147824621,-72.82,156.64,7.6976179992
1043,0.159782884,-145.48,182.84,6.6955491763,0.150491649,-74.86,154.64,8.9106301683,0.150557263,24.14,77.86,11.2101594999,0.147955772,-124.66,170.1,8.278504351
1044,0.159897032,-23.82,119.76,6.7948877194,0.150631861,-8.7,108.68,8.8734847096,0.150691664,-136.46,179.88,11.7772896303,0.148087942,21.18,80.82,7.9850818866
1045,0.160028308,34.56,67.44,6.7082954029,0.150808201,-199,200,8.8434100784,0.150822761,4.1,97.9,11.9657491022,0.148226554,-22.02,117.96,7.7104896762
1046,0.160174179,37.42,64.58,6.4123415203,0.151268058,-192.74,197.78,8.6264145791,0.150946176,23.2,78.8,11.6043418691,0.148410065,-181.24,194.36,7.5294549473
1047,0.160308524,23.12,78.88,6.7434858279,0.151436043,-171.56,190.74,8.6350621045,0.151054984,39.82,62.18,12.057256446,0.148587313,-115.98,175.56,7.6887954285
1048,0.160448354,-58.56,136.32,6.8511072852,0.151652735,-46.12,121.86,8.2383720908,0.15114337,32.06,69.94,11.9410412237,0.14873233,-73.64,147.36,7.6224718719
1049,0.160576537,-133.34,172.72,7.0669532859,0.151782941,53.48,48.52,8.1045658389,0.151249995,50.98,51.02,11.4800040163,0.148851167,-82.6,156.32,7.7172536658
1050,0.160708422,21.66,80.34,7.1632733288,0.15188012,51.32,50.68,8.4089198243,0.151381221,51.78,50.22,11.769173574,0.148977121,21.76,80.24,7.4128455116
1051,0.160814806,-23.88,117.8,7.2382467375,0.151966149,52.7,49.3,8.6303896496,0.15146243,-5.22,107.22,11.0459707444,0.149147233,-188.56,197.64,7.255705405
1052,0.160958849,20.68,81.32,7.0326255963,0.152089935,27.78,74.22,8.9232917083,0.151630473,4.76,95.22,10.3938528145,0.149311429,13.96,88.04,7.1447673687
1053,0.161074289,-84.86,154.54,6.9487629971,0.152218954,51.66,50.34,8.9214522338,0.151746701,-141.68,179.04,10.2682950589,0.149432526,-129.36,176.82,6.9489497494
1054,0.161322425,51.92,50.08,6.9238295271,0.152332104,-2.72,100.68,9.0213126454,0.151869823,-10.06,108.02,10.0398027269,0.149579244,-111.3,160.78,6.8574335179
1055,0.161440194,16.02,85.98,7.5028087742,0.152427044,21.5,80.5,9.2803810699,0.151993513,9.82,90.16,9.6235994879,0.149787708,35.5,66.5,7.4058947202
1056,0.161544538,51.96,50.04,7.5808234411,0.152603694,20.54,81.46,9.3082599309,0.152156977,-37.36,129.26,9.456419138,0.149904125,3.68,96.3,7.3693637875
1057,0.161637592,32.78,67.2,7.5560560956,0.152755036,-9.16,107.12,9.1294658272,0.152276717,15.3,86.7,9.3483785945,0.150022894,-10.04,110.02,7.3458396101
1058,0.161750532,1,101,7.7757234967,0.152843546,-30.02,121.92,9.2744675134,0.152390973,-87.7,153.34,9.168076573,0.150199924,34.74,67.26,7.6649094745
1059,0.161858634,52.06,49.94,7.2869883333,0.152964311,19.9,82.1,9.3402424516,0.152503431,3.56,98.44,9.2258337722,0.150341099,-140.68,182.08,8.04425463
1060,0.161954992,-48.68,132.5,7.6590589422,0.153224469,-60.38,142.18,9.3509707149,0.152652482,-199,200,8.5340320462,0.150508082,-33.72,123.6,8.306183584
1061,0.162081159,-21.44,117.38,7.5653312894,0.153370987,-175.46,190.6,9.5533460058,0.152800447,-3.12,103.1,8.5347391306,0.15062968,-118.38,169.88,8.3291208242
1062,0.162202434,-168.84,188.02,8.4101969592,0.15355831,-16.58,112.52,8.9214276705,0.152962755,-15.02,110.96,9.3505116557,0.150932986,-177.38,192.52,9.0232220183
1063,0.162466241,-27.16,117.04,8.6584847565,0.153676636,19.04,82.96,8.8833673185,0.153073141,-17.56,113.5,9.0098739495,0.151054183,-7.6,103.54,9.235673737
1064,0.162559555,-52.06,139.92,9.4735877265,0.15378442,23.36,78.64,8.7419638819,0.153191645,-120.84,172.34,8.6712124789,0.151198311,-65.6,143.36,9.7402501939
1065,0.162710388,-29.34,121.24,9.2653500888,0.153879201,36.98,65.02,8.0953105249,0.153311362,-55.98,139.8,8.6727808122,0.15141813,-174.16,191.32,9.4169792377
1066,0.162826327,-172.88,190.04,9.6716147456,0.153975895,39.46,62.54,8.5014461333,0.15344867,-166.8,190.02,8.759031931,0.151566621,-195.52,198.54,9.7024970449
1067,0.162956483,19.56,82.44,9.4337405641,0.154091208,38.98,63.02,8.568762321,0.153648854,-29.72,123.64,8.0561479805,0.151729024,-199,200,10.2817524397
1068,0.163055198,-26.46,120.38,9.2834070624,0.154188387,22.24,79.76,8.6702768663,0.15380057,-95.54,165.22,7.9736162152,0.151906159,-125.26,168.68,10.329202479
1069,0.163185208,-11.88,111.86,9.8746250544,0.154286868,22.52,79.48,8.6379456805,0.153938562,27.3,74.7,8.0812351004,0.152024671,-101.32,164.94,10.1955230545
1070,0.163351186,-20.86,120.84,9.6255756185,0.154364779,34.62,67.38,8.4964617379,0.154112457,3.8,96.18,8.3180809592,0.152145757,-136.14,173.5,9.9620071282
1071,0.163537652,-8.74,108.72,9.7117972149,0.154479452,-155.18,180.42,8.3565693192,0.154225352,-77.04,152.78,8.1694023249,0.152315114,-175.42,192.58,10.0468363529
1072,0.163819363,-189.46,196.52,9.3784566541,0.154596452,51.06,50.94,9.0976908737,0.154326668,34.02,67.98,7.0588504479,0.152468556,-108.7,168.28,9.8211186898
1073,0.163926014,-20.34,120.32,9.3523738427,0.154692775,-36.04,125.92,8.9386189653,0.154426548,21.52,80.48,7.1669611385,0.152580103,18.36,83.64,9.7281928757
1074,0.16406641,20.4,81.6,8.4026793553,0.154813286,19.3,82.7,9.3364675223,0.154520444,7.24,94.76,7.0736921339,0.152711056,-24.02,117.94,9.5536252624
1075,0.164201446,-192.54,197.58,8.4720481858,0.154913611,40.64,61.36,9.7442214104,0.154644803,-70.88,148.64,6.7829302326,0.152803754,-7.38,109.38,9.2879991492
1076,0.164332431,-29.68,123.6,8.4960766899,0.15503407,35,67,9.5289232817,0.154822482,5.92,92.04,6.5975839202,0.15292358,21.44,80.56,9.125440049
1077,0.164533992,-63.86,143.64,9.2933766745,0.155143779,-4.86,104.84,10.1343021762,0.154949227,11.66,90.34,6.9276667328,0.153063158,13.76,86.22,8.4570430754
1078,0.164663468,16.68,85.32,9.2115741697,0.155266862,51.36,50.64,10.7087498779,0.15510145,-29.1,123.02,6.8660921705,0.153195856,2.9,97.08,8.6059529412
1079,0.164763817,-27.96,119.86,9.069920479,0.155372116,-40.08,129.96,11.20753203,0.155231065,-64.44,148.26,6.9465569999,0.153291371,2.36,99.64,8.9256209002
1080,0.164871534,-166.88,186.06,9.3438132085,0.15548054,-135.52,172.88,10.8963672627,0.155428268,-15.46,111.4,6.8869281179,0.153442803,1.54,100.46,8.8998438361
1081,0.165045242,-128.5,177.98,9.8556969342,0.155606741,23.1,78.9,10.668801022,0.155583833,-141.64,176.98,6.7973797966,0.153559136,51.5,50.5,9.1515988688
1082,0.1652416,-33.1,133.08,9.9495478794,0.15572573,52.06,49.94,9.6010284589,0.155736499,20.36,81.64,6.7876956326,0.153658522,52.34,49.66,8.6727666354
1083,0.165381136,-84.64,156.34,9.8988941512,0.155873263,-163.24,186.46,9.6714411065,0.155880361,-112.06,169.62,6.9074983933,0.153754506,52.3,49.7,9.193323718
1084,0.165628654,23.32,78.68,10.4086430501,0.155969992,-194.52,197.54,8.9306798261,0.156015815,-18.38,118.36,7.1708717358,0.153875792,-19,114.94,8.7498782525
1085,0.165726722,-180.1,193.22,10.6944367123,0.156114057,-59.04,134.78,8.5633090691,0.156229149,-72.8,150.56,7.4403480409,0.153984753,20.84,81.16,8.9971004169
