,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
45,0.014008378982543946,0.00036058425903320315,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.007814329477547882,1.4993931950334113e-05,4.985886294262796e-17,6.080941944488117e-17
46,0.013963937759399414,0.0003544330596923828,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.007737299245079351,3.3399030700373574e-06,4.985886294262796e-17,6.080941944488117e-17
47,0.013985919952392577,0.0003513336181640625,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.007822609171563799,4.293123586787177e-06,4.985886294262796e-17,6.080941944488117e-17
48,0.01399836540222168,0.00035572052001953125,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.0077404231060427455,6.550222328756322e-06,4.985886294262796e-17,6.080941944488117e-17
49,0.013888359069824219,0.0003485679626464844,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.00774623970646722,2.7516437618739143e-06,4.985886294262796e-17,6.080941944488117e-17
50,0.009668350219726562,0.0003504753112792969,0.4509803921568628,0.45625000000000016,0.1,"(10, 20)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",76,0.5833333333333334,0.5312500000000003,0.3333333333333333,0.3333333333333335,0.5416666666666666,0.5312500000000002,0.4583333333333333,0.5520833333333337,0.33333333333333337,0.3333333333333333,0.0022224449626436936,3.5905553049119377e-06,0.1032907230671837,0.10064893607650982
51,0.010961151123046875,0.0003516674041748047,0.3417366946778712,0.3354166666666668,0.1,"(10, 20)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",188,0.375,0.34375000000000017,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.0038795535971110147,2.554530188747191e-06,0.016718958524248352,0.004166666666666686
52,0.014133358001708984,0.0003509044647216797,0.33333333333333337,0.3333333333333334,0.1,"(10, 20)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.007742769318276227,2.4425980519992252e-06,4.985886294262796e-17,9.288792252416251e-17
53,0.014132976531982422,0.0003516674041748047,0.33333333333333337,0.3333333333333334,0.1,"(10, 20)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.007749602758133167,2.426721696853537e-06,4.985886294262796e-17,9.288792252416251e-17
54,0.014092350006103515,0.0003491878509521484,0.33333333333333337,0.3333333333333334,0.1,"(10, 20)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.007694641551557804,1.1039578345098711e-06,4.985886294262796e-17,9.288792252416251e-17
55,0.014116716384887696,0.00035028457641601564,0.33333333333333337,0.3333333333333334,0.1,"(10, 20)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.0076944792867197475,1.9741288704380467e-06,4.985886294262796e-17,9.288792252416251e-17
56,0.014179229736328125,0.0003505229949951172,0.33333333333333337,0.3333333333333334,0.1,"(10, 20)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.00781857414452032,7.893059424041199e-07,4.985886294262796e-17,9.288792252416251e-17
57,0.01416916847229004,0.00035119056701660156,0.33333333333333337,0.3333333333333334,0.1,"(10, 20)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.007702622605436399,1.2705719561075428e-06,4.985886294262796e-17,9.288792252416251e-17
