params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.1373829999999998,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.0819930000000113,100,0.0002777777777777778,0.0,0.0,0.027777777777777776,0.0027638539919628328
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9475170000000048,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9565350000000308,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0564600000000155,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9137199999999552,100,0.00025,0.0,0.0,0.025,0.002487468592766549
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.926945000000046,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9786830000000464,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9234989999999925,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.15556399999997,100,0.0006297782270803058,0.0,0.0,0.029411764705882353,0.003761666071507348
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.125421000000017,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.0765420000000177,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.005240000000015,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.031286000000023,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0100550000000226,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.096291000000008,100,0.0003333333333333333,0.0,0.0,0.03333333333333333,0.0033166247903554003
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.984893999999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0172829999999635,100,0.0005254674403610574,0.0,0.0,0.022727272727272728,0.003249223797881572
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0768380000000093,100,0.001420485813868167,0.0,0.0,0.058823529411764705,0.007679125670299317
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9944250000000352,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.727844000000005,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.78704799999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.841132000000016,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.753399000000002,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.790082999999981,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.684585000000027,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.666471000000001,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.684530999999993,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.635270999999989,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.6185820000000035,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.9227789999999914,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.1211400000000253,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.940664999999967,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.781404000000009,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.7465589999999906,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4961059999999975,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.754271000000017,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.290397999999982,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.6363139999999703,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.984071999999969,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.157451999999921,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.272766000000047,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.332161000000042,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.107226999999966,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.0460950000000366,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2429670000000215,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",1.9951640000000452,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.01151799999991,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.270163000000025,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.187191999999982,100,0.0,0.0,0.0,0.0,0.0
